Chromosome	Start	End	width	Strand	study
13	111489272	111489855	584	*	ATACseq
13	111489911	111490650	740	*	ATACseq
13	111537977	111538287	311	*	ATACseq
13	111580115	111580272	158	*	ATACseq
13	111593359	111593560	202	*	ATACseq
13	111616184	111616340	157	*	ATACseq
13	111685870	111686569	700	*	ATACseq
13	111686687	111687711	1025	*	ATACseq
13	111724953	111726045	1093	*	ATACseq
13	111748873	111749129	257	*	ATACseq
13	111788052	111788246	195	*	ATACseq
13	111797158	111797446	289	*	ATACseq
13	111808687	111809833	1147	*	ATACseq
13	111894789	111895294	506	*	ATACseq
13	111904992	111905608	617	*	ATACseq
13	111919517	111919682	166	*	ATACseq
13	111919745	111919885	141	*	ATACseq
13	111944004	111944163	160	*	ATACseq
13	111977845	111978202	358	*	ATACseq
13	112001305	112001438	134	*	ATACseq
13	112031055	112031327	273	*	ATACseq
13	112100725	112101078	354	*	ATACseq
13	112212532	112212651	120	*	ATACseq
13	112288417	112288677	261	*	ATACseq
13	112354133	112354300	168	*	ATACseq
13	112365757	112366012	256	*	ATACseq
13	112412724	112413003	280	*	ATACseq
13	112416485	112416585	101	*	ATACseq
13	112440098	112440463	366	*	ATACseq
13	112440759	112441082	324	*	ATACseq
13	112462377	112462545	169	*	ATACseq
13	112463755	112464336	582	*	ATACseq
13	112617042	112617233	192	*	ATACseq
13	112652038	112652490	453	*	ATACseq
13	112660492	112661235	744	*	ATACseq
13	112735189	112735299	111	*	ATACseq
13	112751518	112751652	135	*	ATACseq
13	112770662	112771146	485	*	ATACseq
13	112800493	112801845	1353	*	ATACseq
13	112811761	112811891	131	*	ATACseq
13	112857856	112858032	177	*	ATACseq
13	112927378	112927999	622	*	ATACseq
13	112985747	112986039	293	*	ATACseq
13	112987511	112988175	665	*	ATACseq
13	112993627	112994456	830	*	ATACseq
13	112998820	112999083	264	*	ATACseq
13	113031849	113032134	286	*	ATACseq
13	113035947	113036079	133	*	ATACseq
13	113041362	113041588	227	*	ATACseq
13	113107505	113107794	290	*	ATACseq
13	113139102	113139417	316	*	ATACseq
13	113199506	113199745	240	*	ATACseq
13	113224079	113224453	375	*	ATACseq
13	113252783	113252885	103	*	ATACseq
13	113293078	113293560	483	*	ATACseq
13	113394772	113394906	135	*	ATACseq
13	113429757	113429932	176	*	ATACseq
13	113515246	113515645	400	*	ATACseq
13	113569444	113569701	258	*	ATACseq
13	113580220	113580342	123	*	ATACseq
13	113600382	113600553	172	*	ATACseq
13	113608182	113608359	178	*	ATACseq
13	113617914	113618084	171	*	ATACseq
13	113618172	113618596	425	*	ATACseq
13	113663319	113663786	468	*	ATACseq
13	113669994	113670150	157	*	ATACseq
13	113706384	113706493	110	*	ATACseq
13	113718231	113718445	215	*	ATACseq
13	113730912	113731103	192	*	ATACseq
13	113736440	113736707	268	*	ATACseq
13	113774936	113775103	168	*	ATACseq
13	113794001	113794568	568	*	ATACseq
13	113794731	113794934	204	*	ATACseq
13	113815830	113816467	638	*	ATACseq
13	113822071	113822229	159	*	ATACseq
13	113839297	113839530	234	*	ATACseq
13	113850462	113850816	355	*	ATACseq
13	113850900	113851011	112	*	ATACseq
13	113859375	113859595	221	*	ATACseq
13	113869429	113869636	208	*	ATACseq
13	113881074	113881358	285	*	ATACseq
13	113889621	113889892	272	*	ATACseq
13	113895596	113895782	187	*	ATACseq
13	113918037	113918219	183	*	ATACseq
13	114011103	114011235	133	*	ATACseq
13	114027005	114027155	151	*	ATACseq
13	114075917	114076131	215	*	ATACseq
13	114158267	114158502	236	*	ATACseq
13	114203147	114203312	166	*	ATACseq
13	114297886	114298225	340	*	ATACseq
13	114310572	114310762	191	*	ATACseq
13	114377426	114377617	192	*	ATACseq
13	114387679	114388158	480	*	ATACseq
13	114397076	114397181	106	*	ATACseq
13	114456418	114456703	286	*	ATACseq
13	114458489	114458965	477	*	ATACseq
13	114459160	114459650	491	*	ATACseq
13	114460538	114460660	123	*	ATACseq
13	114527060	114527397	338	*	ATACseq
13	114680520	114680669	150	*	ATACseq
13	114817831	114818706	876	*	ATACseq
13	114885101	114885283	183	*	ATACseq
13	114931798	114932557	760	*	ATACseq
13	114964361	114964535	175	*	ATACseq
13	114987050	114987220	171	*	ATACseq
13	115089472	115090850	1379	*	ATACseq
13	115101436	115102170	735	*	ATACseq
13	115346724	115346944	221	*	ATACseq
13	115352311	115352457	147	*	ATACseq
13	115603120	115603302	183	*	ATACseq
13	115843324	115843435	112	*	ATACseq
13	116201660	116201802	143	*	ATACseq
13	116293832	116294186	355	*	ATACseq
13	116297071	116297730	660	*	ATACseq
13	116303193	116303390	198	*	ATACseq
13	116309412	116310202	791	*	ATACseq
13	116404993	116405355	363	*	ATACseq
13	116514731	116514921	191	*	ATACseq
13	116619070	116619238	169	*	ATACseq
13	116705675	116706163	489	*	ATACseq
13	116708856	116709053	198	*	ATACseq
13	116788661	116788763	103	*	ATACseq
13	116795214	116795401	188	*	ATACseq
13	116798145	116798254	110	*	ATACseq
13	116811366	116811768	403	*	ATACseq
13	116960186	116960366	181	*	ATACseq
13	116962781	116962923	143	*	ATACseq
13	117024373	117025941	1569	*	ATACseq
13	117032456	117032632	177	*	ATACseq
13	117202986	117203112	127	*	ATACseq
13	117220450	117221306	857	*	ATACseq
13	117235584	117235734	151	*	ATACseq
13	117289621	117290262	642	*	ATACseq
13	117307812	117308081	270	*	ATACseq
13	117311621	117311754	134	*	ATACseq
13	117311906	117312068	163	*	ATACseq
13	117418400	117418573	174	*	ATACseq
13	117426009	117426137	129	*	ATACseq
13	117429973	117430085	113	*	ATACseq
13	117447140	117447306	167	*	ATACseq
13	117514365	117514466	102	*	ATACseq
13	117550159	117550277	119	*	ATACseq
13	117602095	117603193	1099	*	ATACseq
13	117958516	117959388	873	*	ATACseq
13	117975391	117975991	601	*	ATACseq
13	117997233	117997388	156	*	ATACseq
13	118023130	118023610	481	*	ATACseq
13	118035603	118035729	127	*	ATACseq
13	118035783	118036079	297	*	ATACseq
13	118138076	118138528	453	*	ATACseq
13	118265817	118266105	289	*	ATACseq
13	118323465	118323752	288	*	ATACseq
13	118386522	118387585	1064	*	ATACseq
13	118705419	118705570	152	*	ATACseq
13	118714282	118715309	1028	*	ATACseq
13	118774831	118775085	255	*	ATACseq
13	118996635	118997103	469	*	ATACseq
13	119076659	119076950	292	*	ATACseq
13	119086143	119086297	155	*	ATACseq
13	119208266	119208658	393	*	ATACseq
13	119258597	119258747	151	*	ATACseq
13	119283345	119283679	335	*	ATACseq
13	119393125	119393273	149	*	ATACseq
13	119408619	119409340	722	*	ATACseq
13	119428496	119429697	1202	*	ATACseq
13	119462419	119462831	413	*	ATACseq
13	119487733	119488429	697	*	ATACseq
13	119597648	119598011	364	*	ATACseq
13	119690023	119690860	838	*	ATACseq
13	119741720	119742119	400	*	ATACseq
13	119755053	119756241	1189	*	ATACseq
13	119790216	119790330	115	*	ATACseq
13	119790506	119791590	1085	*	ATACseq
13	120015617	120015826	210	*	ATACseq
13	120046637	120046908	272	*	ATACseq
13	120313120	120313250	131	*	ATACseq
13	120313747	120313998	252	*	ATACseq
14	3949843	3949947	105	*	ATACseq
14	4018446	4019056	611	*	ATACseq
14	4019309	4019604	296	*	ATACseq
14	4019671	4019794	124	*	ATACseq
14	4110588	4110767	180	*	ATACseq
14	4498846	4498971	126	*	ATACseq
14	4855807	4856116	310	*	ATACseq
14	5071533	5071702	170	*	ATACseq
14	5935943	5936124	182	*	ATACseq
14	5961738	5961983	246	*	ATACseq
14	5962036	5962236	201	*	ATACseq
14	6038610	6038800	191	*	ATACseq
14	6107770	6108121	352	*	ATACseq
14	6108572	6108770	199	*	ATACseq
14	6287041	6287494	454	*	ATACseq
14	6426874	6427225	352	*	ATACseq
14	6756784	6757016	233	*	ATACseq
14	6888956	6889155	200	*	ATACseq
14	6889332	6889437	106	*	ATACseq
14	6889645	6889934	290	*	ATACseq
14	6893658	6893947	290	*	ATACseq
14	6905494	6905826	333	*	ATACseq
14	7000371	7000761	391	*	ATACseq
14	7027750	7027897	148	*	ATACseq
14	7244565	7245060	496	*	ATACseq
14	7314680	7315010	331	*	ATACseq
14	7315232	7315581	350	*	ATACseq
14	7568139	7568420	282	*	ATACseq
14	7728289	7728776	488	*	ATACseq
14	7791214	7792064	851	*	ATACseq
14	7808713	7808898	186	*	ATACseq
14	7817798	7818272	475	*	ATACseq
14	7847802	7847908	107	*	ATACseq
14	7851354	7851967	614	*	ATACseq
14	7877447	7877610	164	*	ATACseq
14	7937138	7937382	245	*	ATACseq
14	7952928	7953053	126	*	ATACseq
14	7954206	7954349	144	*	ATACseq
14	7997402	7997589	188	*	ATACseq
14	8001264	8001626	363	*	ATACseq
14	8002812	8003309	498	*	ATACseq
14	8054272	8054569	298	*	ATACseq
14	8054638	8055262	625	*	ATACseq
14	8080216	8080762	547	*	ATACseq
14	8098001	8098700	700	*	ATACseq
14	8123819	8124150	332	*	ATACseq
14	8151133	8151290	158	*	ATACseq
14	8164178	8164322	145	*	ATACseq
14	8172760	8173611	852	*	ATACseq
14	8207357	8207778	422	*	ATACseq
14	8213763	8214442	680	*	ATACseq
14	8218437	8218564	128	*	ATACseq
14	8218663	8219220	558	*	ATACseq
14	8274978	8275106	129	*	ATACseq
14	8316493	8316659	167	*	ATACseq
14	8317467	8317946	480	*	ATACseq
14	8346693	8346853	161	*	ATACseq
14	8356062	8356363	302	*	ATACseq
14	8403449	8403849	401	*	ATACseq
14	8460604	8460937	334	*	ATACseq
14	8608785	8608970	186	*	ATACseq
14	8615724	8615911	188	*	ATACseq
14	8621212	8621509	298	*	ATACseq
14	8665808	8666606	799	*	ATACseq
14	8680810	8681022	213	*	ATACseq
14	9242094	9242414	321	*	ATACseq
14	9294781	9294999	219	*	ATACseq
14	9318858	9319045	188	*	ATACseq
14	9480522	9480690	169	*	ATACseq
14	9531898	9531998	101	*	ATACseq
14	9535752	9535864	113	*	ATACseq
14	9621183	9621290	108	*	ATACseq
14	9695433	9695565	133	*	ATACseq
14	10049380	10049625	246	*	ATACseq
14	10176316	10176433	118	*	ATACseq
14	10423538	10423665	128	*	ATACseq
14	10453304	10453419	116	*	ATACseq
14	10454449	10454583	135	*	ATACseq
14	10527111	10527329	219	*	ATACseq
14	11039570	11040050	481	*	ATACseq
14	11040553	11040783	231	*	ATACseq
14	11084111	11084271	161	*	ATACseq
14	11125137	11125367	231	*	ATACseq
14	11161720	11162182	463	*	ATACseq
14	11534652	11534874	223	*	ATACseq
14	11553053	11554011	959	*	ATACseq
14	11561144	11561289	146	*	ATACseq
14	11679911	11680041	131	*	ATACseq
14	11975078	11975365	288	*	ATACseq
14	12107570	12107749	180	*	ATACseq
14	12113391	12113535	145	*	ATACseq
14	12276153	12276458	306	*	ATACseq
14	12284126	12284963	838	*	ATACseq
14	12344726	12345009	284	*	ATACseq
14	12345092	12345239	148	*	ATACseq
14	12345491	12345971	481	*	ATACseq
14	12389068	12389258	191	*	ATACseq
14	12436694	12436979	286	*	ATACseq
14	12453747	12453947	201	*	ATACseq
14	12530296	12530429	134	*	ATACseq
14	12548506	12548613	108	*	ATACseq
14	12551216	12551814	599	*	ATACseq
14	12681288	12681502	215	*	ATACseq
14	12821531	12822937	1407	*	ATACseq
14	12958065	12958262	198	*	ATACseq
14	13022899	13023088	190	*	ATACseq
14	13149517	13149731	215	*	ATACseq
14	13247592	13247741	150	*	ATACseq
14	13284280	13284990	711	*	ATACseq
14	13332971	13333241	271	*	ATACseq
14	13354123	13354254	132	*	ATACseq
14	13732226	13732715	490	*	ATACseq
14	13751834	13751973	140	*	ATACseq
14	13770569	13770709	141	*	ATACseq
14	13813443	13813543	101	*	ATACseq
14	13901610	13902058	449	*	ATACseq
14	13907115	13907689	575	*	ATACseq
14	13914694	13914998	305	*	ATACseq
14	13933338	13933598	261	*	ATACseq
14	13960695	13961693	999	*	ATACseq
14	14012262	14013499	1238	*	ATACseq
14	14019455	14019745	291	*	ATACseq
14	14067841	14068123	283	*	ATACseq
14	14095749	14095904	156	*	ATACseq
14	14098678	14098866	189	*	ATACseq
14	14120688	14121063	376	*	ATACseq
14	14180799	14180900	102	*	ATACseq
14	14294480	14294830	351	*	ATACseq
14	14309015	14309708	694	*	ATACseq
14	14345461	14346110	650	*	ATACseq
14	14569786	14569894	109	*	ATACseq
14	14574749	14575018	270	*	ATACseq
14	14632185	14632760	576	*	ATACseq
14	14633093	14633373	281	*	ATACseq
14	14702558	14702949	392	*	ATACseq
14	14703004	14703766	763	*	ATACseq
14	14708797	14708922	126	*	ATACseq
14	14803915	14804395	481	*	ATACseq
14	14894105	14894658	554	*	ATACseq
14	14904929	14905644	716	*	ATACseq
14	14985262	14985552	291	*	ATACseq
14	15044542	15044676	135	*	ATACseq
14	15140944	15141141	198	*	ATACseq
14	15319661	15319807	147	*	ATACseq
14	15355707	15355914	208	*	ATACseq
14	15438264	15439182	919	*	ATACseq
14	15642606	15642849	244	*	ATACseq
14	15642907	15643099	193	*	ATACseq
14	15734720	15734825	106	*	ATACseq
14	15796947	15797332	386	*	ATACseq
14	15978357	15978641	285	*	ATACseq
14	15998242	15998358	117	*	ATACseq
14	16144252	16144392	141	*	ATACseq
14	16146675	16146780	106	*	ATACseq
14	16242987	16243586	600	*	ATACseq
14	16249171	16249829	659	*	ATACseq
14	16313146	16313437	292	*	ATACseq
14	16328875	16329120	246	*	ATACseq
14	16329197	16329340	144	*	ATACseq
14	16347824	16347998	175	*	ATACseq
14	16364631	16366055	1425	*	ATACseq
14	16380100	16380487	388	*	ATACseq
14	16414171	16414344	174	*	ATACseq
14	16434625	16435097	473	*	ATACseq
14	16569559	16569780	222	*	ATACseq
14	16575050	16575839	790	*	ATACseq
14	16598291	16598582	292	*	ATACseq
14	16737917	16738043	127	*	ATACseq
14	17105752	17105912	161	*	ATACseq
14	17172351	17173144	794	*	ATACseq
14	17203386	17203520	135	*	ATACseq
14	17403116	17403333	218	*	ATACseq
14	17473643	17473829	187	*	ATACseq
14	17560574	17560784	211	*	ATACseq
14	17583050	17583157	108	*	ATACseq
14	17589791	17589931	141	*	ATACseq
14	17632805	17633346	542	*	ATACseq
14	17660238	17661385	1148	*	ATACseq
14	17696239	17696371	133	*	ATACseq
14	17816116	17816262	147	*	ATACseq
14	17890717	17890823	107	*	ATACseq
14	17907469	17907571	103	*	ATACseq
14	17921114	17921214	101	*	ATACseq
14	17967309	17967519	211	*	ATACseq
14	17978393	17978511	119	*	ATACseq
14	18033427	18033588	162	*	ATACseq
14	18177966	18178192	227	*	ATACseq
14	18238235	18239558	1324	*	ATACseq
14	18270769	18271437	669	*	ATACseq
14	18327020	18327344	325	*	ATACseq
14	18331464	18332079	616	*	ATACseq
14	18378200	18378331	132	*	ATACseq
14	18428475	18428577	103	*	ATACseq
14	18463433	18463684	252	*	ATACseq
14	18511282	18511536	255	*	ATACseq
14	18574379	18574494	116	*	ATACseq
14	18893152	18894261	1110	*	ATACseq
14	19004488	19004944	457	*	ATACseq
14	19042106	19042253	148	*	ATACseq
14	19180506	19180990	485	*	ATACseq
14	19196825	19197127	303	*	ATACseq
14	19197706	19197917	212	*	ATACseq
14	19311520	19312221	702	*	ATACseq
14	19416945	19417366	422	*	ATACseq
14	19584945	19585334	390	*	ATACseq
14	19750613	19751682	1070	*	ATACseq
14	19765853	19766056	204	*	ATACseq
14	19777006	19777179	174	*	ATACseq
14	19803398	19803821	424	*	ATACseq
14	19823551	19823992	442	*	ATACseq
14	19861556	19861876	321	*	ATACseq
14	19945350	19945548	199	*	ATACseq
14	19976985	19977280	296	*	ATACseq
14	19986801	19986938	138	*	ATACseq
14	19987242	19987422	181	*	ATACseq
14	20025394	20025542	149	*	ATACseq
14	20032642	20032893	252	*	ATACseq
14	20048343	20048730	388	*	ATACseq
14	20067478	20068019	542	*	ATACseq
14	20082748	20083254	507	*	ATACseq
14	20120219	20120414	196	*	ATACseq
14	20127546	20127711	166	*	ATACseq
14	20181565	20182144	580	*	ATACseq
14	20242512	20242696	185	*	ATACseq
14	20328522	20328894	373	*	ATACseq
14	20347815	20348625	811	*	ATACseq
14	20388628	20389002	375	*	ATACseq
14	20393361	20393929	569	*	ATACseq
14	20451964	20452214	251	*	ATACseq
14	20479008	20479184	177	*	ATACseq
14	20479499	20480175	677	*	ATACseq
14	20545876	20546590	715	*	ATACseq
14	20588095	20588244	150	*	ATACseq
14	20640098	20641113	1016	*	ATACseq
14	20660979	20661618	640	*	ATACseq
14	20674250	20674793	544	*	ATACseq
14	20694962	20695855	894	*	ATACseq
14	20702760	20703304	545	*	ATACseq
14	20707193	20707487	295	*	ATACseq
14	20729450	20729574	125	*	ATACseq
14	20734335	20734696	362	*	ATACseq
14	20737242	20737641	400	*	ATACseq
14	20757640	20757969	330	*	ATACseq
14	20793863	20794035	173	*	ATACseq
14	20794195	20794416	222	*	ATACseq
14	20803666	20803799	134	*	ATACseq
14	20836628	20837079	452	*	ATACseq
14	20891926	20892060	135	*	ATACseq
14	20928946	20929679	734	*	ATACseq
14	21051933	21053001	1069	*	ATACseq
14	21075793	21076412	620	*	ATACseq
14	21088781	21088957	177	*	ATACseq
14	21116031	21116228	198	*	ATACseq
14	21500227	21501149	923	*	ATACseq
14	21536615	21536942	328	*	ATACseq
14	21613960	21614069	110	*	ATACseq
14	21670252	21670441	190	*	ATACseq
14	21682756	21682937	182	*	ATACseq
14	21686577	21686717	141	*	ATACseq
14	21750483	21751100	618	*	ATACseq
14	21830856	21831748	893	*	ATACseq
14	21848569	21849104	536	*	ATACseq
14	21853633	21853753	121	*	ATACseq
14	21989615	21989760	146	*	ATACseq
14	21995415	21995701	287	*	ATACseq
14	22005116	22005350	235	*	ATACseq
14	22019559	22019852	294	*	ATACseq
14	22058934	22059035	102	*	ATACseq
14	22573826	22574056	231	*	ATACseq
14	22808347	22808514	168	*	ATACseq
14	23169517	23169630	114	*	ATACseq
14	23266515	23266617	103	*	ATACseq
14	23896301	23896457	157	*	ATACseq
14	24003604	24003719	116	*	ATACseq
14	24004561	24005133	573	*	ATACseq
14	24134808	24135015	208	*	ATACseq
14	24173539	24173645	107	*	ATACseq
14	24182168	24182388	221	*	ATACseq
14	24207449	24207580	132	*	ATACseq
14	24244896	24246030	1135	*	ATACseq
14	24253677	24254376	700	*	ATACseq
14	24486986	24487179	194	*	ATACseq
14	24490558	24491007	450	*	ATACseq
14	24500630	24500748	119	*	ATACseq
14	24530395	24530517	123	*	ATACseq
14	24579495	24579665	171	*	ATACseq
14	24644255	24644383	129	*	ATACseq
14	24778929	24779545	617	*	ATACseq
14	25317760	25317881	122	*	ATACseq
14	25318018	25318427	410	*	ATACseq
14	25362911	25363143	233	*	ATACseq
14	25377784	25378573	790	*	ATACseq
14	25440110	25440291	182	*	ATACseq
14	25448727	25448830	104	*	ATACseq
14	25457680	25457868	189	*	ATACseq
14	25534170	25534289	120	*	ATACseq
14	25565698	25565898	201	*	ATACseq
14	25574636	25574842	207	*	ATACseq
14	25585699	25585939	241	*	ATACseq
14	25606686	25607282	597	*	ATACseq
14	25607883	25607995	113	*	ATACseq
14	25608092	25608233	142	*	ATACseq
14	25646366	25646497	132	*	ATACseq
14	25661482	25661658	177	*	ATACseq
14	25693832	25694614	783	*	ATACseq
14	25719528	25719669	142	*	ATACseq
14	25754986	25755434	449	*	ATACseq
14	25768650	25769471	822	*	ATACseq
14	25811243	25811354	112	*	ATACseq
14	25841072	25841208	137	*	ATACseq
14	25842008	25842432	425	*	ATACseq
14	25869432	25869533	102	*	ATACseq
14	26315379	26315508	130	*	ATACseq
14	26450183	26450407	225	*	ATACseq
14	26533990	26534440	451	*	ATACseq
14	26534515	26534937	423	*	ATACseq
14	26579426	26580220	795	*	ATACseq
14	26637842	26638446	605	*	ATACseq
14	26638672	26638928	257	*	ATACseq
14	26669105	26669348	244	*	ATACseq
14	26669399	26669941	543	*	ATACseq
14	26867439	26867831	393	*	ATACseq
14	26910701	26910839	139	*	ATACseq
14	26970012	26970748	737	*	ATACseq
14	26981697	26981940	244	*	ATACseq
14	26994272	26994729	458	*	ATACseq
14	27038893	27039066	174	*	ATACseq
14	27044210	27044440	231	*	ATACseq
14	27044960	27045280	321	*	ATACseq
14	27062370	27062473	104	*	ATACseq
14	27066220	27066433	214	*	ATACseq
14	27068002	27068124	123	*	ATACseq
14	27114770	27115455	686	*	ATACseq
14	27141722	27141886	165	*	ATACseq
14	27151722	27151840	119	*	ATACseq
14	27268394	27268538	145	*	ATACseq
14	27272822	27273021	200	*	ATACseq
14	27335734	27335988	255	*	ATACseq
14	27337373	27337557	185	*	ATACseq
14	27347363	27347528	166	*	ATACseq
14	27428525	27429587	1063	*	ATACseq
14	27493624	27493765	142	*	ATACseq
14	27508058	27508596	539	*	ATACseq
14	27602337	27602473	137	*	ATACseq
14	27622221	27622734	514	*	ATACseq
14	27670102	27670285	184	*	ATACseq
14	27709762	27710026	265	*	ATACseq
14	27886559	27886762	204	*	ATACseq
14	28057587	28057691	105	*	ATACseq
14	28058327	28058491	165	*	ATACseq
14	28375706	28376015	310	*	ATACseq
14	28518166	28518378	213	*	ATACseq
14	28522719	28522843	125	*	ATACseq
14	28528102	28528204	103	*	ATACseq
14	28714462	28714575	114	*	ATACseq
14	28848964	28849085	122	*	ATACseq
14	28955391	28955670	280	*	ATACseq
14	29721432	29721886	455	*	ATACseq
14	29722045	29722151	107	*	ATACseq
14	29722410	29723014	605	*	ATACseq
14	29950891	29951304	414	*	ATACseq
14	29967803	29968635	833	*	ATACseq
14	29978400	29978725	326	*	ATACseq
14	30008862	30009355	494	*	ATACseq
14	30129506	30129824	319	*	ATACseq
14	30137193	30137412	220	*	ATACseq
14	30331638	30331765	128	*	ATACseq
14	30352321	30352660	340	*	ATACseq
14	30429662	30429775	114	*	ATACseq
14	30430623	30430807	185	*	ATACseq
14	30479278	30479927	650	*	ATACseq
14	30530615	30530800	186	*	ATACseq
14	30530857	30531004	148	*	ATACseq
14	30548808	30549435	628	*	ATACseq
14	30586822	30587032	211	*	ATACseq
14	30607967	30608114	148	*	ATACseq
14	30625342	30625583	242	*	ATACseq
14	30625991	30626103	113	*	ATACseq
14	30626250	30626595	346	*	ATACseq
14	30654292	30654613	322	*	ATACseq
14	30714895	30715043	149	*	ATACseq
14	30715363	30715626	264	*	ATACseq
14	30715830	30716215	386	*	ATACseq
14	30825474	30825970	497	*	ATACseq
14	30852467	30852624	158	*	ATACseq
14	30867177	30867279	103	*	ATACseq
14	30888306	30888703	398	*	ATACseq
14	30951254	30951538	285	*	ATACseq
14	31001379	31002137	759	*	ATACseq
14	31018955	31019530	576	*	ATACseq
14	31026098	31026249	152	*	ATACseq
